timestamp,label_values_0_label,label_values_1_label,label_values_2_label,label_values_2_value,label_values_3_label,label_values_3_value,label_values_4_label,label_values_4_value,label_values_5_label,label_values_5_value,label_values_6_label,label_values_6_value,label_values_7_label,label_values_7_value,label_values_8_label,label_values_8_value,label_values_9_label,label_values_10_label,label_values_10_value,label_values_11_label,label_values_11_value,label_values_12_label,label_values_12_value,label_values_13_label,label_values_13_timestamp_value,fbid,unique_id,timestamp_year,timestamp_month,timestamp_day,timestamp_weekday,timestamp_hour,label_values_13_timestamp_value_year,label_values_13_timestamp_value_month,label_values_13_timestamp_value_day,label_values_13_timestamp_value_weekday,label_values_13_timestamp_value_hour
1970-01-01 00:00:01.720925827+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925827+00:00,17962036622785945,bf03813c17d4136d3bc3a6565980deca,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925827+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724816701+00:00,17962036619785945,1e879a6e85ce692b25925c350d839f7a,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925826+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036616785945,ba818acca78c12a44c9e83d0357589cc,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925826+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925826+00:00,17962036613785945,f57611a123e77761f444db1cb5251af4,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925826+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925826+00:00,17962036610785945,7d8dc6f3568ff5c43ec702ee3bb663c3,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925826+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925826+00:00,17962036607785945,b12564310247edd76b07c464c6838717,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925826+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925826+00:00,17962036604785945,3ba32beb7e5a6caeb685526eaa7bb9de,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925826+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724834310+00:00,17962036601785945,1d68739130c877850073ea57209232a7,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925826+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925826+00:00,17962036598785945,1787a898d112a38f4606cbba464226d6,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925826+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036595785945,076f48ea04c0d83379b0ede6ce5690f2,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925825+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724842390+00:00,17962036592785945,c971f2478216b88309e42a7425b1554a,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925825+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925825+00:00,17962036589785945,7bfb8627d73dd408117a7ad984c16437,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925825+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925825+00:00,17962036586785945,eb633a164f78492cca0364a0d38da9f4,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925825+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.725801962+00:00,17962036583785945,fe92373a39352584269b65f2a39f0f6e,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925825+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036580785945,843ee8caaad4dc9fd26a90fa01d1caff,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925825+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036577785945,0079797ec819d2b9341c25bed0bfcb6d,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925825+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925825+00:00,17962036574785945,d75535e21d7eaf2da664875b64e47250,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925825+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925825+00:00,17962036571785945,6f5dce69cdf7d73148f7341fc2837d4b,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925824+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724832153+00:00,17962036568785945,243e5a61c534b304abe8f06f694807a6,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925824+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925824+00:00,17962036565785945,1f7e40f46d1bcf972fbec2a0ef7c9cc4,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925824+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724813021+00:00,17962036562785945,2c88ef2546a81596d584e65a9dc6fa49,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925824+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724809372+00:00,17962036559785945,a4f30931282d034c7b92cf7276147062,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925824+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036556785945,85a6ded70e4a7a46b56114a65ef6fa76,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925824+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925824+00:00,17962036553785945,4a7aabb761c544a540317f780338ec07,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925824+00:00,Folder,Subfolder,Is chat with a brand?,True,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036550785945,afd97cbd9699ac4397fcde2350ac7176,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925824+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925824+00:00,17962036547785945,28e43e9c33972513f1b3a20140837fd0,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925823+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925823+00:00,17962036538785945,d2d97b25513eaa43a0d5eda8c8ecaad2,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925823+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925823+00:00,17962036535785945,f1eb1a568289c95a1f6c013dca1aef6b,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925823+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925823+00:00,17962036532785945,47279116d2b5e9bae687081f6e2e3943,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925823+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036529785945,9c50fef5ebe2941d3ffcd5ad75fa0745,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925823+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925823+00:00,17962036526785945,5e027c15fa5fddf6785782d061c9e386,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925823+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925823+00:00,17962036523785945,bcf9637383e24ae0661919bdad511099,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925823+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925823+00:00,17962036520785945,6884a7f71b69a32aedeca9a59575707b,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925823+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925823+00:00,17962036517785945,ffab554e0098fb7d9c6418ff900b0b4f,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925822+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036514785945,a937b9499a4b5b02252877a7d2e23d12,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925822+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036511785945,1094598bc988aba8cea9cdf8d7b92ecf,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925822+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036508785945,eb1aa7bd2e4cb4963ba65a0b6675799d,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925822+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036505785945,262fe3e378fd352fb3c7e6c5da93536d,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925822+00:00,Folder,Subfolder,Is chat with a brand?,True,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036502785945,37a6c2ad57366fc5766d5009720f65e6,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925822+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036499785945,bf60a071a1102b247b00950c6d143463,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925822+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724809185+00:00,17962036496785945,4cf7aa27c750d12f7cf65cb68771bd69,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036493785945,e58c958ef3fb03464e9a2c1262e3bbd4,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036490785945,fdbb1df6220025848899d7241f16158a,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036487785945,2709408e250de6508f242e35156576a1,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036484785945,e3a8625513450d0b54c286f755b8cef0,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036481785945,61d5b1d43614c6d246d1dcdd0a90a3b3,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036478785945,95925ebfee1bcfbbf25715f7b56a21eb,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925822+00:00,17962036475785945,a35a736a0609656779fc01cd19263b0b,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,True,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036472785945,18096b6d515ae4922296d3020d774133,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036469785945,54c32de0b17cf3a07dc1d44b99b430f7,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.725715066+00:00,17962036466785945,ab24067380244e5a25b57be7a5c2ba39,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925821+00:00,17962036463785945,535798853fcd0074fb4f9ec3b47adbbb,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925821+00:00,17962036460785945,cf06947d2221e75e1261b64924ecd367,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925821+00:00,17962036457785945,3ad778a95b051232231e0ef282fdc7a6,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925821+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724981793+00:00,17962036454785945,9e336e712374b9945677bb96abeffed4,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925814+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724842962+00:00,17962036439785945,36d382bd7aec891b0ffcf84e39df4851,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925814+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925814+00:00,17962036436785945,4cabacd1cda56df2cab3a046037c5ffd,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925814+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724848730+00:00,17962036433785945,981b8839bfa7a91cfcdcb94ca85a207c,1970,1,1,3,0,1970,1,1,3,0
